40.7365763 -73.9077101 "Queens County"
40.7384947 -73.9027329 "Queens County"
40.6916827 -73.9993335 
40.8227878 -73.8838133 Bronx
40.7641725 -73.8396595 "Queens County"
40.7204823 -73.7801008 "Queens County"
40.6985448 -73.9623489 
40.7831836 -73.9436089 "New York County"
40.6887701 -73.999062 
40.7165581 -73.8286787 "Queens County"
40.7873964 -73.9382191 "New York County"
40.6141932 -73.8971945 "Kings County"
40.697237 -73.8733061 "Kings County"
40.6755098 -74.0007414 
40.8896074 -73.8872225 "Westchester County"
40.7303695 -73.9138714 "Queens County"
40.741983 -73.8247448 "Queens County"
40.7494725 -73.7563932 "Nassau County"
40.6358082 -74.0176144 "Kings County"
40.7382845 -73.8029526 "Queens County"
40.7861411 -73.9392802 "New York County"
40.6206653 -74.1671374 "Richmond County"
40.7904014 -73.82344 Bronx
40.7783464 -73.7770393 "Nassau County"
40.8230413 -73.881916 Bronx
40.6924529 -73.810997 "Queens County"
40.8798641 -73.8239086 Bronx
40.7188615 -73.9462239 "Queens County"
40.7122651 -74.0078924 
40.7066857 -73.7991436 "Queens County"
40.7166559 -73.82589 "Queens County"
40.8673248 -73.8225328 Bronx
40.8319794 -73.9351455 "New York County"
40.7118451 -73.8597598 "Queens County"
40.6204728 -74.1759305 "Richmond County"
40.8750698 -73.8710073 Bronx
40.8289994 -73.8364102 Bronx
40.7329375 -73.8436235 "Queens County"
40.7663518 -73.9510179 "Queens County"
40.5922093 -74.1933363 "Richmond County"
40.6808561 -74.0030439 
40.7356672 -73.8449548 "Queens County"
40.7595175 -73.7172076 "Nassau County"
40.7621739 -73.7567868 "Nassau County"
40.771865 -73.8733422 Bronx
40.6082248 -74.1293966 "Richmond County"
40.7404542 -73.8443632 "Queens County"
40.7165581 -73.8286787 "Queens County"
40.6142704 -74.1566467 "Richmond County"
40.750284 -73.7409603 "Nassau County"
40.750284 -73.7409603 "Nassau County"
40.7854219 -73.9839876 "New York County"
40.7353396 -73.916885 "Queens County"
40.7429082 -73.8393082 "Queens County"
40.7484934 -73.7285092 "Nassau County"
40.7382708 -73.7970515 "Queens County"
40.7161154 -73.824898 "Queens County"
40.6871435 -73.8079946 "Queens County"
40.7590192 -73.8551441 "Queens County"
40.52785 -74.2333735 "Middlesex County"
40.7161154 -73.824898 "Queens County"
40.7644363 -73.7226787 "Nassau County"
40.7644363 -73.7226787 "Nassau County"
40.7590192 -73.8551441 "Queens County"
40.7851513 -73.9406208 "New York County"
40.7686435 -73.9490277 "New York County"
40.7644363 -73.7226787 "Nassau County"
40.7644363 -73.7226787 "Nassau County"
40.7542629 -73.7433292 "Nassau County"
40.8049944 -73.9113446 "New York County"
40.7344729 -73.8631542 "Queens County"
40.7536121 -73.7445931 "Nassau County"
40.7238035 -73.8366933 "Queens County"
40.7536121 -73.7445931 "Nassau County"
40.6941451 -73.8772171 "Kings County"
40.6919888 -73.8014741 "Queens County"
40.7663518 -73.9510179 "Queens County"
40.6715871 -73.9984241 
40.7483993 -73.7287846 "Nassau County"
40.7699134 -73.8799832 "Queens County"
40.7687423 -73.9088042 "Queens County"
40.7363231 -73.8563019 "Queens County"
40.6674025 -73.7736279 "Queens County"
40.6105113 -74.0957491 "Hudson County"
40.8254826 -73.8629259 Bronx
40.6519753 -73.8654089 "Kings County"
40.6676829 -73.9960674 
40.7087666 -73.9981083 
40.7483697 -73.8959646 "Queens County"
40.7197624 -73.9447576 "Queens County"
40.7014547 -73.9896203 
40.7354921 -73.8596198 "Queens County"
40.7354267 -73.8446465 "Queens County"
40.7254507 -73.8377671 "Queens County"
40.5928174 -73.908068 "Kings County"
40.7014547 -73.9896203 
40.6692457 -73.8012789 "Queens County"
40.7197371 -73.7865148 "Queens County"
40.7419379 -73.9726274 "Queens County"
40.8608389 -73.8723742 Bronx
40.8608389 -73.8723742 Bronx
40.6658397 -73.7573847 "Nassau County"
40.7864283 -73.8239273 Bronx
